episode,timestep,ep_return,steps,explored_voxels,coverage_pct,visited_rooms,success,crashed,min_lidar,ent_coef,actor_loss,critic_loss
1,400,7.5,50,197,19.2,1,0,1,0.167,0.005,0.0,0.0
2,584,-15.82,73,352,34.4,1,0,1,0.165,0.005,0.0,0.0
3,936,23.28,117,470,45.9,1,0,1,0.186,0.005,0.0,0.0
4,1200,-2.98,150,358,35.0,1,0,1,0.105,0.005,0.0,0.0
5,1592,95.66,199,513,50.1,2,0,1,0.143,0.005,0.0,0.0
6,1744,108.95,218,524,51.2,1,0,1,0.143,0.005,0.0,0.0
7,1888,66.77,86,426,41.6,1,0,1,0.211,0.005,0.0,0.0
8,1944,203.4,243,589,57.5,1,0,1,0.145,0.005,0.0,0.0
9,2112,-9.73,147,411,40.1,1,0,1,0.175,0.005,0.0,0.0
10,2560,-22.85,247,305,29.8,1,0,1,0.191,0.005,0.0,0.0
11,2720,29.72,290,416,40.6,1,0,1,0.174,0.005,0.0,0.0
12,2720,34.21,97,406,39.6,1,0,1,0.188,0.005,0.0,0.0
13,2728,-64.47,341,284,27.7,1,0,1,0.202,0.005,0.0,0.0
14,3600,-3.63,130,404,39.5,1,0,1,0.142,0.005,0.0,0.0
15,3616,121.94,234,490,47.9,1,0,1,0.167,0.005,0.0,0.0
16,3832,9.25,280,436,42.6,1,0,1,0.066,0.005,0.0,0.0
17,3848,-37.36,245,289,28.2,1,0,1,0.176,0.005,0.0,0.0
18,4304,60.13,57,468,45.7,2,0,1,0.114,0.005,0.0,0.0
19,5192,-4.06,199,445,43.5,1,0,1,0.099,0.005,0.0,0.0
20,5216,47.08,312,462,45.1,1,0,1,0.103,0.005,0.0,0.0
21,5488,87.76,148,478,46.7,1,0,1,0.175,0.005,0.0,0.0
22,5488,2.93,422,428,41.8,1,0,1,0.183,0.005,0.0,0.0
23,5608,157.81,361,553,54.0,2,0,1,0.196,0.005,0.0,0.0
24,5688,38.79,259,489,47.8,1,0,1,0.177,0.005,0.0,0.0
25,6184,20.69,294,466,45.5,1,0,1,0.123,0.005,0.0,0.0
26,6408,12.56,90,445,43.5,1,0,1,0.194,0.005,0.0,0.0
27,6416,16.6,116,404,39.5,1,0,1,0.21,0.005,0.0,0.0
28,6496,171.42,160,601,58.7,1,0,1,0.215,0.005,0.0,0.0
29,7272,18.29,97,222,21.7,1,0,1,0.125,0.005,0.0,0.0
30,7528,-46.97,600,417,40.7,1,0,0,0.469,0.005,0.0,0.0
31,7688,72.76,260,544,53.1,1,0,1,0.188,0.005,0.0,0.0
32,7896,-8.66,185,196,19.1,1,0,1,0.191,0.005,0.0,0.0
33,8832,65.7,331,475,46.4,1,0,1,0.153,0.005,-0.0137,95.4356
34,9040,-4.26,26,177,17.3,1,0,1,0.067,0.005,-0.0137,95.4356
35,9992,121.0,600,562,54.9,1,0,0,3.094,0.005,-0.0137,95.4356
36,10288,64.6,600,325,31.7,1,0,0,1.85,0.005,-0.0137,95.4356
37,11208,187.4,600,570,55.7,1,0,0,1.437,0.005,-0.0137,95.4356
38,11376,-7.03,21,429,41.9,1,0,1,0.186,0.005,-0.0137,95.4356
39,12000,230.28,214,526,51.4,2,0,1,0.221,0.005,-0.0137,95.4356
40,12056,213.58,546,556,54.3,2,0,1,0.098,0.005,-0.0137,95.4356
41,12072,150.23,600,363,35.4,1,0,0,1.785,0.005,-0.0137,95.4356
42,12328,147.7,600,611,59.7,1,0,0,2.648,0.005,-0.0137,95.4356
43,12696,374.88,600,733,71.6,2,0,0,1.446,0.005,-0.0137,95.4356
44,12944,3.74,111,207,20.2,1,0,1,0.058,0.005,-0.0137,95.4356
45,13840,216.3,600,643,62.8,1,0,0,2.656,0.005,-0.0137,95.4356
46,14760,-9.87,115,201,19.6,1,0,1,0.141,0.005,-0.0137,95.4356
47,14792,135.03,600,360,35.2,1,0,0,2.41,0.005,-0.0137,95.4356
48,15968,19.42,147,216,21.1,1,0,1,0.034,0.005,-0.0137,95.4356
49,16176,268.4,600,639,62.4,1,0,0,1.895,0.005,-0.0137,95.4356
50,16720,15.67,68,210,20.5,1,0,1,0.044,0.005,-0.0128,73.0302
51,16800,226.52,600,510,49.8,1,0,0,0.698,0.005,-0.0128,73.0302
52,16872,277.83,600,555,54.2,2,0,0,1.774,0.005,-0.0128,73.0302
53,17128,299.3,600,648,63.3,1,0,0,1.425,0.005,-0.0128,73.0302
54,17320,52.62,56,459,44.8,1,0,1,0.094,0.005,-0.0128,73.0302
55,17440,263.7,562,683,66.7,2,0,1,0.109,0.005,-0.0128,73.0302
56,17496,214.3,600,649,63.4,1,0,0,1.848,0.005,-0.0128,73.0302
57,18816,38.01,187,231,22.6,1,0,1,0.116,0.005,-0.0128,73.0302
58,19560,339.44,600,666,65.0,2,0,0,2.134,0.005,-0.0128,73.0302
59,19800,269.71,385,561,54.8,2,0,1,0.168,0.005,-0.0128,73.0302
60,19848,299.65,301,743,72.6,2,0,1,0.218,0.005,-0.0128,73.0302
61,20016,-0.57,21,427,41.7,1,0,1,0.109,0.005,-0.0128,73.0302
62,20712,-10.88,237,214,20.9,1,0,1,0.129,0.005,-0.0128,73.0302
63,20768,242.4,600,440,43.0,1,0,0,2.34,0.005,-0.0128,73.0302
64,21600,329.44,600,577,56.3,2,0,0,1.106,0.005,-0.0128,73.0302
65,21928,155.0,600,378,36.9,1,0,0,2.545,0.005,-0.0128,73.0302
66,22296,216.83,600,556,54.3,2,0,0,0.951,0.005,-0.0128,73.0302
67,22520,1.05,74,221,21.6,1,0,1,0.081,0.005,-0.0128,73.0302
68,23672,257.75,457,733,71.6,2,0,1,0.21,0.005,-0.0128,73.0302
69,24360,91.76,600,381,37.2,1,0,0,2.569,0.005,-0.0128,73.0302
70,24600,227.8,600,662,64.6,1,0,0,1.68,0.005,-0.0112,93.5275
71,25056,255.0,345,555,54.2,2,0,1,0.173,0.005,-0.0112,93.5275
72,25512,327.6,600,700,68.4,1,0,0,1.195,0.005,-0.0112,93.5275
73,25568,442.41,600,763,74.5,3,0,0,1.185,0.005,-0.0112,93.5275
74,25640,14.02,73,215,21.0,1,0,1,0.123,0.005,-0.0112,93.5275
75,26400,394.98,600,541,52.8,2,0,0,1.362,0.005,-0.0112,93.5275
76,26672,37.44,34,470,45.9,1,0,1,0.0,0.005,-0.0112,93.5275
77,27320,316.58,600,698,68.2,2,0,0,1.265,0.005,-0.0112,93.5275
78,28120,235.5,310,575,56.2,2,0,1,0.173,0.005,-0.0112,93.5275
79,28472,411.71,600,681,66.5,2,0,0,1.637,0.005,-0.0112,93.5275
80,29160,283.58,600,712,69.5,2,0,0,1.115,0.005,-0.0112,93.5275
81,29400,331.92,600,742,72.5,2,0,0,1.481,0.005,-0.0112,93.5275
82,29784,83.47,78,473,46.2,1,0,1,0.179,0.005,-0.0112,93.5275
83,29904,315.78,542,675,65.9,2,0,1,0.097,0.005,-0.0112,93.5275
84,30176,-1.97,34,200,19.5,1,0,1,0.154,0.005,-0.0112,93.5275
85,30312,380.56,600,743,72.6,2,0,0,2.496,0.005,-0.0112,93.5275
86,30320,161.51,115,641,62.6,1,0,1,0.226,0.005,-0.0112,93.5275
87,31472,296.71,600,617,60.3,2,0,0,1.727,0.005,-0.0112,93.5275
88,31576,177.13,157,550,53.7,2,0,1,0.14,0.005,-0.0112,93.5275
89,32120,232.9,600,496,48.4,1,0,0,2.135,0.005,-0.0112,93.5275
90,32184,97.27,89,516,50.4,1,0,1,0.199,0.005,-0.0112,93.5275
91,32360,-9.27,22,177,17.3,1,0,1,0.09,0.005,-0.0112,93.5275
92,32800,177.59,153,517,50.5,1,0,1,0.17,0.005,-0.0089,123.3587
93,32880,274.42,595,712,69.5,3,0,1,0.198,0.005,-0.0089,123.3587
94,33024,31.86,28,491,47.9,1,0,1,0.151,0.005,-0.0089,123.3587
95,33240,212.15,110,517,50.5,2,0,1,0.12,0.005,-0.0089,123.3587
96,33272,325.35,600,529,51.7,2,0,0,1.75,0.005,-0.0089,123.3587
97,33552,104.2,84,508,49.6,1,0,1,0.191,0.005,-0.0089,123.3587
98,34584,502.57,600,803,78.4,3,0,0,1.626,0.005,-0.0089,123.3587
99,34976,429.67,600,782,76.4,2,0,0,1.084,0.005,-0.0089,123.3587
100,35112,318.13,600,782,76.4,2,0,0,1.31,0.005,-0.0089,123.3587
101,35504,36.78,66,219,21.4,1,0,1,0.098,0.005,-0.0089,123.3587
